Term	PMI score	Freq. in POS	Freq. in NEG	VAD original	VAD extended
wings	0.346	186	1901	0	1
injustice	0.346	28	294	1	1
blurry	0.346	16	172	1	1
jaime	0.345	10	111	0	0
aug	0.345	10	111	0	0
#erkenciku	0.345	10	111	0	0
assembly	0.345	10	111	1	1
jeep	0.345	10	111	1	1
replaying	0.345	10	111	0	1
strangest	0.345	10	111	0	1
sources	0.345	32	335	0	1
expressions	0.345	21	223	0	1
scotland	0.345	59	610	0	0
lighting	0.345	42	437	1	1
sole	0.345	74	763	1	1
certainly	0.345	224	2291	0	1
wells	0.345	15	162	0	1
stew	0.345	15	162	1	1
chose	0.345	329	3361	0	0
shunned	0.344	36	376	1	1
petals	0.344	20	213	0	1
decay	0.344	25	264	1	1
journalist	0.344	35	366	1	1
gravity	0.344	50	519	1	1
ne	0.344	146	1498	0	0
behaves	0.343	4	50	0	1
resurrection	0.343	19	203	1	1
ontario	0.343	14	152	0	0
sparked	0.343	9	101	0	1
residential	0.343	9	101	1	1
reincarnation	0.343	4	50	1	1
slumped	0.343	4	50	0	1
defeating	0.343	9	101	0	1
enablers	0.343	4	50	0	1
undressed	0.343	4	50	1	1
unplanned	0.343	4	50	0	0
cd	0.343	39	407	0	0
craze	0.343	4	50	1	1
critic	0.343	14	152	1	1
spiked	0.343	4	50	1	1
resemblance	0.343	4	50	1	1
kellyanne	0.343	4	50	0	0
pooch	0.343	4	50	1	1
scientifically	0.343	9	101	0	1
checklist	0.343	4	50	1	1
adjusted	0.343	14	152	0	1
premises	0.343	4	50	1	1
supervision	0.343	4	50	1	1
cris	0.343	4	50	0	0
lids	0.343	4	50	0	1
ui	0.343	4	50	0	0
anakin	0.343	4	50	0	0
marrow	0.343	4	50	1	1
trad	0.343	4	50	0	1
governor	0.343	14	152	1	1
reactivated	0.343	4	50	0	1
expressing	0.343	72	744	0	1
anna	0.343	67	693	0	0
few	0.343	2419	24699	0	0
tense	0.343	23	244	1	1
resent	0.342	18	193	1	1
features	0.342	55	571	1	1
partial	0.342	13	142	1	1
knives	0.342	13	142	0	0
planned	0.342	100	1031	1	1
locked	0.342	219	2247	0	1
path	0.341	799	8175	1	1
offended	0.341	71	735	1	1
rattle	0.341	8	91	1	1
unintentionally	0.341	17	183	1	1
wallahi	0.341	8	91	0	0
endured	0.341	39	408	0	1
purposefully	0.340	12	132	0	1
demanding	0.340	38	398	1	1
investing	0.340	29	306	0	1
glanced	0.340	16	173	0	1
raging	0.340	33	347	1	1
survivor	0.340	54	562	1	1
recognize	0.339	139	1433	1	1
skills	0.339	192	1976	0	1
dedicate	0.339	40	419	1	1
respondents	0.338	3	40	0	1
clenches	0.338	3	40	0	1
entertains	0.338	3	40	0	1
wiggle	0.338	3	40	1	1
spacey	0.338	3	40	0	0
rhys	0.338	7	81	0	0
yeesh	0.338	3	40	0	0
beard	0.338	39	409	1	1
econ	0.338	3	40	0	0
#rnb	0.338	3	40	0	0
drunkard	0.338	3	40	1	1
dodged	0.338	7	81	0	1
robb	0.338	3	40	0	1
t-rex	0.338	3	40	0	0
perpetrator	0.338	3	40	1	1
jumpers	0.338	3	40	0	1
artificial	0.338	23	245	1	1
debunked	0.338	3	40	0	0
afterlife	0.338	23	245	1	1
expo	0.338	3	40	1	1
pedestrian	0.338	3	40	1	1
rune	0.338	3	40	0	1
appearing	0.338	19	204	0	1
anecdote	0.338	3	40	1	1
rea	0.338	3	40	0	0
prospering	0.338	3	40	0	1
#day	0.338	3	40	0	0
grasping	0.338	15	163	1	1
implicit	0.338	3	40	0	0
dolores	0.338	3	40	0	1
brews	0.338	3	40	0	1
wills	0.338	7	81	0	1
deliveries	0.338	3	40	0	1
ubiquitous	0.338	3	40	1	1
cheery	0.338	11	122	1	1
procreate	0.338	7	81	1	1
magnify	0.338	3	40	1	1
obtuse	0.338	3	40	1	1
lat	0.338	3	40	0	0
alts	0.338	3	40	0	0
phased	0.338	3	40	0	1
ire	0.338	3	40	1	1
sparing	0.338	3	40	0	1
appartment	0.338	3	40	0	0
yaaas	0.338	3	40	0	0
benefited	0.338	3	40	0	1
gratefully	0.338	3	40	0	1
gras	0.338	3	40	0	0
provinces	0.338	3	40	0	1
unsupportive	0.338	3	40	0	1
unwashed	0.338	3	40	1	1
merman	0.338	3	40	0	0
tonne	0.338	3	40	0	0
charging	0.338	19	204	0	1
qb	0.338	7	81	0	0
#fathersday	0.338	3	40	0	0
washy	0.338	3	40	0	0
segments	0.338	3	40	0	1
potential	0.338	157	1619	1	1
wandering	0.338	149	1537	1	1
trait	0.338	62	645	1	1
cooking	0.338	108	1117	1	1
cameras	0.338	26	276	0	1
oppression	0.337	18	194	1	1
whether	0.337	481	4946	0	0
tuned	0.337	51	533	0	1
style	0.337	162	1673	1	1
pale	0.337	73	759	1	1
mushrooms	0.336	10	112	0	1
cho	0.336	10	112	0	0
#phdlife	0.336	10	112	0	0
adores	0.336	10	112	0	1
hall	0.336	122	1263	1	1
helpful	0.336	107	1109	1	1
horrifying	0.336	17	184	1	1
leaf	0.336	60	626	1	1
beaten	0.336	42	441	1	1
#blackmail	0.335	6	71	0	0
garner	0.335	6	71	1	1
winks	0.335	6	71	0	1
assemble	0.335	6	71	1	1
patton	0.335	6	71	0	0
conner	0.335	6	71	0	0
continuation	0.335	6	71	1	1
remnant	0.335	6	71	1	1
announces	0.335	6	71	0	1
comes	0.335	1837	18909	0	1
superb	0.334	23	246	1	1
km	0.334	16	174	0	0
decorate	0.334	16	174	1	1
adolescence	0.334	16	174	1	1
groom	0.334	9	102	1	1
wrists	0.334	9	102	0	1
exited	0.334	9	102	0	1
weigh	0.334	19	205	1	1
dumping	0.334	9	102	0	1
than	0.334	8107	83517	0	0
daylight	0.333	32	339	1	1
excuses	0.333	78	813	0	1
academics	0.333	12	133	0	1
lions	0.333	25	267	0	1
heaven	0.333	417	4308	1	1
beer	0.332	230	2381	1	1
arya	0.332	15	164	0	0
map	0.332	98	1020	1	1
musician	0.332	37	391	1	1
donuts	0.332	21	226	0	0
amusement	0.332	21	226	1	1
helps	0.331	662	6843	0	1
vacuum	0.331	33	350	1	1
sensation	0.331	36	381	1	1
olympia	0.330	2	30	0	0
cords	0.330	2	30	0	1
syllables	0.330	2	30	0	1
faerie	0.330	2	30	0	0
payer	0.330	2	30	1	1
endorse	0.330	5	61	1	1
rhea	0.330	2	30	0	0
#holidayseason	0.330	2	30	0	0
vibrates	0.330	5	61	0	1
midi	0.330	2	30	0	0
jocks	0.330	2	30	0	1
chipping	0.330	2	30	1	1
fumiyam	0.330	2	30	0	0
fabricated	0.330	5	61	1	1
debates	0.330	11	123	0	1
stringing	0.330	2	30	0	1
#crown	0.330	2	30	0	0
yusuf	0.330	2	30	0	0
nostrils	0.330	2	30	0	1
livelihood	0.330	5	61	1	1
swoon	0.330	5	61	1	1
substantially	0.330	2	30	1	1
#merrychristmas2018	0.330	2	30	0	0
harasses	0.330	2	30	0	1
self-sabotage	0.330	2	30	0	0
furthering	0.330	2	30	0	1
demise	0.330	26	278	1	1
waaaaaay	0.330	2	30	0	0
huntington	0.330	2	30	0	0
diverse	0.330	26	278	1	1
torches	0.330	2	30	0	1
debacle	0.330	2	30	1	1
convicted	0.330	11	123	0	1
splinter	0.330	2	30	1	1
lovelyz	0.330	5	61	0	0
self-reliant	0.330	2	30	0	0
italia	0.330	2	30	0	0
tarmac	0.330	2	30	1	1
banners	0.330	5	61	0	1
saf	0.330	2	30	0	0
mobbed	0.330	2	30	0	1
breadsticks	0.330	2	30	0	0
beholding	0.330	2	30	0	1
rowan	0.330	5	61	0	0
legislative	0.330	2	30	1	1
trill	0.330	2	30	0	0
disparaging	0.330	2	30	1	1
#kai	0.330	2	30	0	0
kojima	0.330	2	30	0	0
cemented	0.330	2	30	1	1
collage	0.330	11	123	1	1
#nerd	0.330	2	30	0	0
bedsheets	0.330	2	30	0	0
cables	0.330	2	30	0	1
spaceman	0.330	2	30	1	1
papyrus	0.330	2	30	1	1
#fail	0.330	2	30	0	0
grudge	0.330	8	92	1	1
sould	0.330	2	30	0	0
rained	0.330	8	92	0	1
rancher	0.330	2	30	1	1
evidenced	0.330	2	30	0	0
sculptures	0.330	2	30	0	1
pinball	0.330	2	30	1	1
animator	0.330	2	30	0	1
boggles	0.330	2	30	0	0
infuriated	0.330	2	30	1	1
pelican	0.330	2	30	1	1
anecdotal	0.330	2	30	0	1
chucked	0.330	2	30	0	1
eves	0.330	2	30	0	1
sence	0.330	2	30	0	0
pickled	0.330	2	30	1	1
close-up	0.330	2	30	0	0
nicknamed	0.330	2	30	0	1
triumphant	0.330	5	61	1	1
intending	0.330	2	30	1	1
skull	0.330	35	371	1	1
gushing	0.330	5	61	0	1
groomed	0.330	8	92	0	1
deets	0.330	2	30	0	0
primer	0.330	2	30	1	1
cuss	0.330	11	123	1	1
intersect	0.330	2	30	1	1
#rocknroll	0.330	2	30	0	0
idon	0.330	2	30	0	0
bisag	0.330	2	30	0	0
punta	0.330	2	30	0	0
haysss	0.330	2	30	0	0
exhales	0.330	2	30	0	1
plebs	0.330	2	30	0	0
pestering	0.330	5	61	0	1
easton	0.330	2	30	0	0
mme	0.330	2	30	0	0
word	0.330	1082	11194	1	1
illusion	0.329	89	930	1	1
accepts	0.329	25	268	0	1
sits	0.329	206	2141	0	1
paper	0.329	203	2110	1	1
controlling	0.329	33	351	1	1
confuse	0.329	101	1055	1	1
depiction	0.329	16	175	0	1
thirty	0.328	27	289	1	1
delivers	0.328	13	144	0	1
survives	0.328	13	144	0	1
bums	0.328	13	144	0	1
hrs	0.328	94	983	0	0
flaw	0.328	24	258	1	1
eventually	0.328	415	4309	0	1
alice	0.328	71	745	0	0
daily	0.328	534	5543	1	1
sorting	0.327	10	113	1	1
sylvia	0.327	10	113	0	0
sensible	0.327	21	227	1	1
stardew	0.327	10	113	0	0
shambles	0.327	10	113	1	1
sunk	0.327	10	113	1	1
magazines	0.327	18	196	0	1
lifelong	0.327	34	362	1	1
central	0.327	66	694	1	1
straw	0.326	15	165	1	1
politely	0.326	15	165	0	1
har	0.326	7	82	0	1
triangle	0.326	15	165	1	1
praised	0.326	15	165	1	1
trooper	0.326	7	82	1	1
isabelle	0.326	7	82	0	0
